permutation,null_type,group_id,ppi_group,count,mean,sem
897,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12904,0.4758407704803708,0.002542235396039145
897,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,899152,0.5003532547489749,0.0003041010712697158
897,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,703277,0.499360723282269,0.00034491239064337
897,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,74560,0.5083215447083056,0.0010594891101986888
897,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5668,0.5177928758887768,0.0038788851706134096
898,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12734,0.4967854040145788,0.0025665888786071166
898,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,916243,0.4955699686984021,0.000300659054113862
898,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,696793,0.5067018820540293,0.00034712087182579664
898,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,67752,0.5053303411817288,0.001120712852289774
898,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2039,0.48578270807171,0.006351151715184794
899,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12802,0.5048855319054908,0.002530979542906142
899,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,884923,0.5024965753081528,0.00030741962086158303
899,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,710704,0.49746978697913746,0.0003408229857723448
899,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84656,0.4868742796390064,0.0009783939848445056
899,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4318,0.4883705339698969,0.004091806048412343
900,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12685,0.4957429977503457,0.002584058305935229
900,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,873584,0.49693951060378655,0.00030681687365013104
900,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713697,0.5042595098401977,0.00034348195990368136
900,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87814,0.49417997559455573,0.000991195084819068
900,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4100,0.418608633200845,0.0044170518355245315
901,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12852,0.4983667768326441,0.002523238176314145
901,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,891815,0.5029626263248826,0.00030555911177350815
901,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,694608,0.4951075021811406,0.00034632930873601525
901,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,91364,0.502530127843172,0.0009600739023647181
901,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3081,0.5601241560776015,0.005206890723017838
902,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12848,0.5046740983258128,0.0025630858226741568
902,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,864439,0.5010019585632304,0.0003106100673202538
902,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,727974,0.498907296627004,0.000338585955415995
902,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,88801,0.501453361687572,0.0009595072237590124
902,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3341,0.5237150078504463,0.004768485914408818
903,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12529,0.5138925718527376,0.0025388217540714647
903,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,895952,0.5022190042332051,0.0003047995751657781
903,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,704339,0.49916916553116286,0.00034533432803302434
903,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,80581,0.48045668928279706,0.0009969572872024735
903,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2160,0.4439428982279514,0.005751391671424357
904,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12652,0.486589276815426,0.002478555983256899
904,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,869610,0.4961609879934626,0.00030712865107641445
904,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,721876,0.5048874426207981,0.00034163934593870815
904,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,88336,0.5026478431785073,0.0009877849867012544
904,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3087,0.46572197467230025,0.005226911342229156
905,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12883,0.48948438980057085,0.0024546480443413264
905,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885917,0.500389862665215,0.0003058876403389204
905,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,706203,0.5030443699092675,0.0003441749512807719
905,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87420,0.4828710513940652,0.0009831605359328008
905,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4980,0.45950197395283493,0.004232445208781791
906,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12760,0.5233182671585641,0.0025351548066138998
906,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,894610,0.501760815549151,0.0003057927636904601
906,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,697747,0.49699862257487587,0.00034447798785916295
906,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,86838,0.4983481279999602,0.0009863178364153675
906,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5448,0.5197796012926501,0.0037182831890629894
907,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12705,0.49935081931336966,0.002585976482114709
907,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,879528,0.5013167033731936,0.0003085672730384747
907,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,716090,0.49851799348263126,0.0003412666164303189
907,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83946,0.49598279810240825,0.0009813435777808281
907,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5134,0.5281169766261992,0.003618952158862612
908,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12848,0.51443792659727,0.002555602498612655
908,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,922943,0.500852610598038,0.00030242000792313927
908,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,682441,0.500242579413885,0.00034795382772123115
908,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76461,0.4804209501501534,0.0009946273408894125
908,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2710,0.41775219931292934,0.004820908499907246
909,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12762,0.47625812127389755,0.002600546556181568
909,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,905515,0.4942188109597953,0.00030394926640887426
909,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,687111,0.5084137468539822,0.0003478816982702755
909,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85679,0.5026275169645296,0.0009639920100882235
909,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6336,0.44070600389501835,0.0034054341167584073
910,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12904,0.5147851134559986,0.0025899722572248624
910,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,882790,0.5042559470061687,0.00030774645652507335
910,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,712083,0.4982362459523808,0.0003408319069313666
910,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85172,0.47616289256904504,0.0009863608184744609
910,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4454,0.5152319212853927,0.004491088923618439
911,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12775,0.5056708063753916,0.0025747870079710156
911,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,882534,0.501320372310802,0.00030548573501134647
911,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,725372,0.4972423939079548,0.000341635701212993
911,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,73861,0.5183269326825775,0.001063915277603931
911,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2861,0.47493047020770685,0.004812915500774846
912,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12804,0.5029904655573423,0.002487121607062115
912,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,875211,0.4981537722496525,0.000307749135042192
912,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,716305,0.5012343352955348,0.00034145686635012463
912,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,88936,0.5088157756805528,0.000977262264679808
912,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4147,0.5288417807072925,0.004654189686581185
913,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12667,0.5051596548398458,0.002549786903268408
913,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,886573,0.5010106117923344,0.0003061795620761363
913,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,710089,0.501148542676086,0.00034347499818843173
913,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81957,0.4924538038938586,0.0010062482914096268
913,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6117,0.42545660319240197,0.003366543021144932
914,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12735,0.5090016172846722,0.00258736273301868
914,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885338,0.5029542586195218,0.0003069695627044369
914,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,715281,0.4976571273515556,0.0003406461275316465
914,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,79955,0.4975664015150963,0.0010269763677560556
914,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4094,0.4562369079194697,0.004550191939115729
915,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12707,0.5051874629976647,0.0025860797033626206
915,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,851487,0.4988614108634669,0.0003141384996435299
915,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,746927,0.4999723636911495,0.0003320013174463853
915,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82234,0.5067739639368675,0.0010205963792279567
915,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2206,0.5131354407401946,0.0066968248337324395
916,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12764,0.4933234771611477,0.0025060006044828127
916,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,890749,0.49686543285374907,0.0003051823827948132
916,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,696118,0.5051092029536279,0.0003479598132064663
916,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,90929,0.49329066175120856,0.0009452064670823517
916,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5001,0.48555297521749785,0.00373416657991602
917,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12786,0.5224083985312954,0.002555696882038938
917,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885708,0.49779084817268227,0.0003069955845835758
917,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,723982,0.5010828495171346,0.0003388913343208195
917,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,70114,0.5084597784381724,0.0010781078626822332
917,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1130,0.5612062225872426,0.008266584718966075
918,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12675,0.5050277477036729,0.002534996170980087
918,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,889549,0.49981258072866824,0.00030672991284887217
918,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713665,0.5014222595260098,0.00034124834777540325
918,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,72436,0.48255369533072057,0.0010545673391001633
918,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,7236,0.5999599307579133,0.0036359140342716975
919,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12909,0.4993346611742805,0.002525071294492518
919,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,900914,0.5006043793450153,0.0003048629953000075
919,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,693085,0.4990352693072164,0.00034555057135451174
919,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84118,0.5026943774594161,0.0009982193424457311
919,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6377,0.44892732651698064,0.003565260361069744
920,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12694,0.485475194174408,0.0025669602318716283
920,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,869890,0.5039235380192945,0.00031056164504071306
920,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,729725,0.4983480172854667,0.000337051920093005
920,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82874,0.481884681858491,0.0009873708354055798
920,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2220,0.45724840564152264,0.006150093143694258
921,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12664,0.5255385391782803,0.002603855157132148
921,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,889524,0.5016410087916156,0.00030715055524793976
921,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,710507,0.49650540749959743,0.000341214838188764
921,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78080,0.49694365929512707,0.0010331451234752782
921,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4786,0.5547905521998716,0.003858051325873882
922,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12686,0.4819911390572533,0.0025683385984369236
922,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,895915,0.5038530498509891,0.0003065218934426608
922,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,697266,0.493980797207451,0.0003437428241224382
